#,"How old are you?","What's your gender?",Other,"Which country are you a citizen of?","Which country do you currently live in?","About how many people live in your city?","Are you an ethnic minority in your country?","Which language do you you speak at home with your family?","What's the highest degree or level of school you have completed?","What was the main subject you studied in university?","What's your marital status?","Do you financially support any dependents?","Do you have children?","How many children do you have?","Do you financially support any elderly relatives or relatives with disabilities?","Do you have any debt?","Do you have a home mortgage?","About how much do you owe on your home mortgage (in US Dollars)?","Do you have student loan debt?","About how much do you owe in student loans (in US Dollars)?","Regarding employment status, are you currently...",Other,"Which field do you work in?",Other,"About how much money did you make last year (in US dollars)?","About how many minutes does it take you to get to work each day?","Do you consider yourself under-employed?","Have you served in your country's military before?","Do you receive disability benefits from your government?","Do you have high speed internet at your home?",already_working,jobs_interested_in,want_employment_type,expected_earnings,home_or_remote,will_relocate,attended_event_types,learning_resources,hours_learning_week,months_learning,attend_bootcamp,which_bootcamp,finished_bootcamp,loan_for_bootcamp,recommend_bootcamp,total_spent_learning,podcast,how_soon_jobhunt,youtube,"Start Date (UTC)","Submit Date (UTC)","Network ID"
351414945d66ea2ae4a2b216705faa93,39,male,,"United States of America","United States of America","less than 100,000",0,English,"master's degree (non-professional)","Secondary Education","married or domestic partnership",1,1,2,0,1,1,40000,0,,"Employed for wages",,education,,80000,"I work from home",0,0,0,1,No,"Project Manager","work for a nonprofit",80000,"from home",,"Game Jam, hackathons","Stack Overflow, Codecademy, W3Schools, Mozilla Developer Network (MDN)",5,48,No,,,,,0,,"I haven't decided","Mozilla Hacks","2017-03-09 15:12:50","2017-03-09 15:15:07",9defd680f5
3403d7341ffe5a734b8cb039ba09b941,13,male,,Luxembourg,Luxembourg,"between 100,000 and 1 million",0,English,,,,,,,,,,,,,,,,,,,,,,1,No,,"start your own business",,,,,"CSS Tricks, Mozilla Developer Network (MDN), Egghead.io, W3Schools, Stack Overflow",9,24,No,,,,,0,,,"Derek Banas","2017-03-09 15:13:58","2017-03-09 15:15:56",23948cb988
417c986902f4b6eb0037796d03b86b81,24,male,,"United States of America","United States of America","more than 1 million",0,English,"bachelor's degree",Accounting,"single, never married",0,,,,0,,,,,"Employed for wages",,"software development and IT",,,"Less than 15 minutes",0,0,0,1,No,,"freelance ",,,,,"Stack Overflow, W3Schools, freeCodeCamp",2,14,No,,,,,100,,,"MIT Open Courseware, Computerphile, Derek Banas","2017-03-09 15:13:38","2017-03-09 15:16:01",0ccc9537c8
1d9bfa1c6d6b1c823b86374117ffb46e,41,female,,"United States of America","United States of America","between 100,000 and 1 million",0,English,"bachelor's degree","Fine and Studio Arts Management","single, never married",0,,,,1,1,159000,0,,"Employed for wages",,"software development and IT",,40000,"Less than 15 minutes",0,0,0,1,Yes,,,,,,"Meetup.com events, conferences, workshops","Treehouse, CSS Tricks, Stack Overflow, Skillcrush, Codecademy, Coursera, Khan Academy, W3Schools",5,60,No,,,,,250,"CodePen Radio",,LearnCode.Academy,"2017-03-09 15:14:33","2017-03-09 15:16:05",4210bde56b
977307e479e05e3f36d389de77535fcb,51,male,,"United States of America","United States of America","between 100,000 and 1 million",0,English,"bachelor's degree","Computer Science","married or domestic partnership",1,1,2,0,1,1,350000,1,60000,"Employed for wages",,,"Scientific publishing",60000,"15 to 29 minutes",1,0,0,1,No,"Full-Stack Web Developer,   User Experience Designer, Back-End Web Developer,   DevOps / SysAdmin,   Front-End Web Developer","work for a medium-sized company",75000,"no preference",No,,"Coursera, W3Schools, Pluralsight / Code School, Udemy, Stack Overflow, Khan Academy, Mozilla Developer Network (MDN), EdX, HackerRank",12,60,No,,,,,0,,"I'm already applying",,"2017-03-09 15:14:53","2017-03-09 15:17:28",9813b82128
00a4599ce56e37c1d9e80409ac0d9a64,25,male,,"United States of America","United States of America","more than 1 million",0,English,"bachelor's degree","Business Administration and Management","single, never married",0,,,,1,0,,1,29000,"Employed for wages",,"software development and IT",,40000,"Less than 15 minutes",0,0,0,1,Yes,,,,,,"workshops, hackathons, Meetup.com events","Mozilla Developer Network (MDN), freeCodeCamp, CSS Tricks, Pluralsight / Code School, W3Schools, Udemy, Egghead.io, Codecademy, Stack Overflow",20,7,Yes,"General Assembly",Yes,No,Yes,1000,"JavaScript Jabber",,"MIT Open Courseware, freeCodeCamp","2017-03-09 14:52:56","2017-03-09 15:19:13",dddfb94f48
a168961454c322af6bcb8290bc0beb1b,20,male,,Greece,Greece,"less than 100,000",0,Greek,"some college credit, no degree",,"single, never married",0,,,,0,,,,,"Self-employed freelancer",,"software development and IT",,,"30 to 44 minutes",0,0,0,0,No,"Desktop Applications Programmer","work for a startup",12000,"from home",,,"Khan Academy, Mozilla Developer Network (MDN), Stack Overflow",15,40,No,,,,,0,,"I'm already applying","Computerphile, funfunfunction, Coding Train (Coding Rainbow)","2017-03-09 15:17:11","2017-03-09 15:19:19",2ee859c94c
452a5e4e6c56b0679c2722b24a55f74c,36,male,,"Netherlands (Holland, Europe)","Netherlands (Holland, Europe)","less than 100,000",0,Dutch,"associate's degree","Information Technology","married or domestic partnership",1,1,3,0,0,,,,,"Employed for wages",,"software development and IT",,69000,"15 to 29 minutes",0,0,0,1,Yes,,,,,,"workshops, Meetup.com events, hackathons","CSS Tricks, Mozilla Developer Network (MDN), Egghead.io, Codecademy, Lynda.com, Pluralsight / Code School, Stack Overflow, Udemy, Code Wars, W3Schools",80,300,No,,,,,,".NET Rocks, JavaScript Jabber",,"Google Developers, Computerphile","2017-03-09 15:19:40","2017-03-09 15:22:13",e8a8d55668
32b46f60925982f8a96285f266c456a0,29,male,,"United States of America","United States of America","more than 1 million",0,English,"some college credit, no degree",,"single, never married",0,,,,0,,,,,"Employed for wages",,"software development and IT",,30000,"Less than 15 minutes",1,1,0,1,No,,"start your own business",,,,,,6,13,No,,,,,0,Codecademy,,"Mozilla Hacks, Computerphile, Coding Train (Coding Rainbow), Google Developers","2017-03-09 15:20:39","2017-03-09 15:22:21",4783221ab2
0f11517eaea661e2cd26b18a962aa82e,25,male,,"United States of America","United States of America","more than 1 million",0,English,"bachelor's degree","Computer Science","single, never married",0,,,,0,,,,,"Employed for wages",,,,55000,"30 to 44 minutes",0,0,0,1,Yes,,,,,,,"Codecademy, freeCodeCamp, Stack Overflow, Coursera, EdX, Pluralsight / Code School, Lynda.com, CSS Tricks, Udemy, Udacity, W3Schools",10,48,No,,,,,250,"The Changelog, Software Engineering Daily, Talk Python To Me",,"LearnCode.Academy, CodeCourse, The New Boston, DevTips, LevelUpTuts, Derek Banas","2017-03-09 15:19:56","2017-03-09 15:22:48",abade6c1a7
9d6c11faef66bc2e6ccdd38152a89e39,38,male,,"United States of America","United States of America","less than 100,000",0,English,"associate's degree","Computer and Information Systems Security","married or domestic partnership",1,1,3,0,1,0,,0,,"Employed for wages",,"software development and IT",,38000,"30 to 44 minutes",0,1,0,1,Yes,,,,,,workshops,"Mozilla Developer Network (MDN), Codecademy, Stack Overflow",10,24,No,,,,,1000,"The Web Ahead, The Changelog",,LaraCasts,"2017-03-09 15:20:08","2017-03-09 15:23:26",49a02f1c68
809cd76144b9481400ecbc1a168bf7fb,26,female,,"United States of America","United States of America","more than 1 million",0,English,"bachelor's degree","Business Administration","married or domestic partnership",0,,,,0,,,,,"Employed for wages",,"arts, entertainment, sports, or media",,72500,"30 to 44 minutes",0,0,0,1,No,,"start your own business",,,,,"CSS Tricks, Code Wars, freeCodeCamp, Codecademy, Stack Overflow, W3Schools, Mozilla Developer Network (MDN)",5,13,No,,,,,80,,,,"2017-03-09 15:22:58","2017-03-09 15:25:49",335c26f770
a125f190dad1888a1a9190a100ddac36,32,female,,"United States of America","United States of America","between 100,000 and 1 million",0,English,"bachelor's degree","Management Information Systems","single, never married",0,,,,1,0,,1,8000,"Employed for wages",,"software development and IT",,50000,"30 to 44 minutes",0,0,0,1,Yes,,,,,,"Women Who Code, workshops","Udemy, Stack Overflow, Pluralsight / Code School, W3Schools, Codecademy, freeCodeCamp",8,20,Yes,EpicU,Yes,No,Yes,100,,,,"2017-03-09 15:24:05","2017-03-09 15:25:56",ca7c6b07b6
4b4a91e3e3ab213f694d5663e64a8d15,25,male,,"United States of America","United States of America","less than 100,000",0,English,"bachelor's degree","Mechanical Engineering","single, never married",0,,,,1,1,38000,1,16000,"Employed for wages",,"architecture or physical engineering",,57000,"15 to 29 minutes",0,0,0,0,No,,"start your own business",,,,,"Codecademy, freeCodeCamp, Khan Academy, upskillcourses.com",7,24,No,,,,,0,"Code Newbie",,"freeCodeCamp, LearnCode.Academy","2017-03-09 15:24:00","2017-03-09 15:26:39",095e500980
d7a25efdee7fc8a5bd2bb05dfd95480c,23,male,,"United States of America","United States of America",,0,English,"some college credit, no degree",,"single, never married",0,,,,1,0,,1,40000,"Employed for wages",,"software development and IT",,52000,"Less than 15 minutes",1,0,0,1,Yes,,,,,,"Meetup.com events","freeCodeCamp, CSS Tricks, Stack Overflow, Mozilla Developer Network (MDN)",12,21,No,,,,,40,"JavaScript Jabber",,"funfunfunction, DevTips","2017-03-09 15:25:44","2017-03-09 15:27:32",f98ad50f56
bc756f90a098c0b6cba742b6fc01d378,26,male,,"United States of America","United States of America","more than 1 million",1,English,"bachelor's degree",History,"single, never married",0,,,,0,,,,,"Employed for wages",,"software development and IT",,70000,"15 to 29 minutes",0,0,0,1,Yes,,,,,,"hackathons, Meetup.com events","Pluralsight / Code School, Udacity, Codecademy, Egghead.io, Treehouse, Udemy",5,24,Yes,"Nashville Software School",Yes,No,Yes,1500,"JavaScript Jabber",,,"2017-03-09 15:26:49","2017-03-09 15:28:06",797851612d
1f8e7f874bb271192c0b7fe61465ece8,31,male,,"United States of America","United States of America","between 100,000 and 1 million",1,English,"some college credit, no degree",,"single, never married",1,1,1,0,1,0,,1,16000,"Employed for wages",,"software development and IT",,52000,"15 to 29 minutes",0,0,0,1,No,,"start your own business",,,,,"Treehouse, The Odin Project, freeCodeCamp, EdX",20,12,No,,,,,300,"JavaScript Jabber, Code Newbie",,"DevTips, LearnCode.Academy","2017-03-09 15:27:14","2017-03-09 15:29:50",1fd46c4372
4277c6343e9e2bc076f9b10484a66534,46,male,,"United States of America","United States of America","less than 100,000",0,English,"bachelor's degree",Music,"married or domestic partnership",0,,,,1,1,272000,1,6000,"A stay-at-home parent or homemaker",,,,,,,0,0,1,No,"Full-Stack Web Developer","work for a medium-sized company",50000,"no preference",No,,"CSS Tricks, Stack Overflow, W3Schools, freeCodeCamp, Coursera, EdX, Udemy, Udacity, Mozilla Developer Network (MDN), Codecademy, A Smarter Way To Learn Javascript. Also, Watch and Code.com",8,8,No,,,,,0,"Code Newbie, Developer Tea","I'm already applying",,"2017-03-09 15:27:25","2017-03-09 15:30:02",284477c1b0
907c7396d67cd229f38b52d495757b72,30,female,,"United States of America","United States of America","more than 1 million",1,English,"master's degree (non-professional)",Education,"single, never married",0,,,,1,0,,1,120000,"Not working but looking for work",,,,,,,0,0,1,No,"Data Engineer,   Data Scientist,   Front-End Web Developer, Game Developer, Back-End Web Developer, Full-Stack Web Developer","work for a medium-sized company",,,,,,,,,,,,,,,I,,"2017-03-09 15:14:16","2017-03-09 15:30:16",22c92d7181
64ada6e69988b385e76e8b93524d3ab6,35,male,,"United States of America","United States of America","more than 1 million",0,English,"bachelor's degree","Computer Science","married or domestic partnership",1,1,1,0,0,,,,,"Employed for wages",,"software development and IT",,90000,"30 to 44 minutes",0,0,0,1,No,"Full-Stack Web Developer","work for a startup",75000,"in an office with other developers",No,"weekend bootcamps, Meetup.com events","Codecademy, Udemy",45,48,No,,,,,1000,,"Within the next 6 months",LearnCode.Academy,"2017-03-09 15:28:10","2017-03-09 15:30:38",8870c8886f
e97f9777c7135f88b8fb56b989d36891,,male,,Germany,Germany,"between 100,000 and 1 million",0,German,"some high school",,,0,,,,0,,,,,"Not working and not looking for work",,,,,,,0,0,0,No,"  Front-End Web Developer,   Mobile Developer,   DevOps / SysAdmin, Full-Stack Web Developer, Back-End Web Developer,   User Experience Designer","work for a medium-sized company",,"in an office with other developers",Yes,,"Codecademy, CSS Tricks, Stack Overflow, W3Schools, Egghead.io, Mozilla Developer Network (MDN)",20,26,No,,,,,0,,"more than 12 months from now","LearnCode.Academy, Computerphile, DevTips, The New Boston, funfunfunction, LevelUpTuts, Derek Banas, Google Developers","2017-03-09 15:28:37","2017-03-09 15:31:22",095ec39c55
3d2984cec5da87e952832cd9d1e2e3bd,23,male,,"United States of America","United States of America","between 100,000 and 1 million",1,English,"some college credit, no degree",,"married or domestic partnership",1,1,1,0,1,0,,1,8000,"Employed for wages",,"software development and IT",,12000,"Less than 15 minutes",0,0,0,1,No,"Back-End Web Developer,   Mobile Developer,   User Experience Designer, Full-Stack Web Developer,   Quality Assurance Engineer,   Front-End Web Developer","work for a medium-sized company",80000,"in an office with other developers",Yes,"Meetup.com events","HackerRank, Egghead.io, Stack Overflow, Mozilla Developer Network (MDN), Khan Academy, Pluralsight / Code School, W3Schools, Codecademy",20,24,No,,,,,,"JavaScript Air, Soft Skills Engineering","Within 7 to 12 months","The New Boston","2017-03-09 15:30:13","2017-03-09 15:31:50",58a93ea41c
d9102a5f8dea6677920ec37dbc858088,29,male,,"United States of America","United States of America","between 100,000 and 1 million",0,English,"associate's degree","Computer Science","married or domestic partnership",0,,,,1,1,100000,1,10000,"Employed for wages",,"software development and IT",,35000,"15 to 29 minutes",1,0,0,1,No,"  Quality Assurance Engineer,   Mobile Developer,   Front-End Web Developer, Back-End Web Developer,   DevOps / SysAdmin,   Product Manager, Full-Stack Web Developer","work for a medium-sized company",50000,"in an office with other developers",Yes,,"Khan Academy, freeCodeCamp, Stack Overflow, Codecademy, W3Schools",15,24,No,,,,,80,"Software Engineering Daily, Talk Python To Me, .NET Rocks, MS Dev Show","Within the next 6 months",freeCodeCamp,"2017-03-09 15:29:49","2017-03-09 15:31:51",142d550337
371de61c993791cfd5e75e4394c8cc84,32,male,,"United States of America","United States of America","more than 1 million",0,English,"master's degree (non-professional)","Civil Engineering","married or domestic partnership",1,1,2,0,1,0,,1,30000,"Employed for wages",,transportation,,72000,"15 to 29 minutes",0,0,0,1,No,"Full-Stack Web Developer","work for a medium-sized company",70000,"no preference",Yes,"freeCodeCamp study groups","freeCodeCamp, The Odin Project, Udacity, Stack Overflow",7,2,No,,,,,100,"Programming Throwdown, Code Newbie, Talk Python To Me","I haven't decided","MIT Open Courseware","2017-03-09 15:25:22","2017-03-09 15:32:42",9588106eff
e742fb8f557718c106cbd11babe4c85c,23,male,,"United States of America","United States of America","more than 1 million",1,English,"some college credit, no degree",,"single, never married",0,,,,1,0,,1,30000,"Employed for wages",,"arts, entertainment, sports, or media",,60000,"15 to 29 minutes",0,0,0,1,Yes,,,,,,"Meetup.com events, hackathons","Lynda.com, Code Wars, Codecademy, W3Schools, freeCodeCamp, Mozilla Developer Network (MDN), Stack Overflow, CSS Tricks, Treehouse",5,19,No,,,,,200,,,"MIT Open Courseware","2017-03-09 15:31:26","2017-03-09 15:32:53",dce510f526
21a6d11ab149ddaa49bdaab4a32ed2b7,52,male,,"United States of America",Sweden,"more than 1 million",1,Swedish,"high school diploma or equivalent (GED)",,separated,0,,,,0,,,,,,"Starting business",,,,,,0,0,1,No,,"start your own business",,,,,"Stack Overflow, freeCodeCamp",5,36,No,,,,,100,"The Changelog, Code Newbie, Giant Robots Smashing into Other Giant Robots, CodePen Radio, Software Engineering Radio, JavaScript Jabber",,"funfunfunction, Google Developers","2017-03-09 15:31:40","2017-03-09 15:33:46",6216f0b534
ceabe683f397dfdc7900212305234f50,29,male,,"United States of America","United States of America","between 100,000 and 1 million",0,English,"associate's degree","Graphic Design","single, never married",0,,,,1,0,,1,11500,"Not working but looking for work",,,,,,,0,0,1,No,"  User Experience Designer, Back-End Web Developer,   Front-End Web Developer, Full-Stack Web Developer","work for a medium-sized company",45000,"in an office with other developers",Yes,,"W3Schools, CSS Tricks, Codecademy, Treehouse, Mozilla Developer Network (MDN)",20,36,Yes,"The Iron Yard",Yes,Yes,Yes,13900,"React 30","I'm already applying","LevelUpTuts, DevTips, funfunfunction","2017-03-09 15:30:53","2017-03-09 15:33:56",c19844363e
f788da59b1c6ac891a919c0646cf648e,28,female,,Brazil,Germany,"between 100,000 and 1 million",1,Portuguese,"professional degree (MBA, MD, JD, etc.)","Advertising and Marketing","married or domestic partnership",0,,,,0,,,,,"Not working but looking for work",,,,,,,0,0,1,No,"  Front-End Web Developer, Back-End Web Developer,   Mobile Developer, Full-Stack Web Developer,   User Experience Designer","work for a medium-sized company",25000,"no preference",Yes,"Meetup.com events","Khan Academy, Mozilla Developer Network (MDN), W3Schools, Coursera, HackerRank, Codecademy, Stack Overflow, freeCodeCamp",8,4,No,,,,,0,"Code Newbie, JavaScript Jabber","more than 12 months from now","DevTips, freeCodeCamp","2017-03-09 15:32:03","2017-03-09 15:35:13",347b324ed4
a1e82e0c935db9017c238abea201e8f5,29,male,,"United States of America","United States of America","between 100,000 and 1 million",1,English,"some college credit, no degree",,"single, never married",0,,,,1,0,,0,,"Employed for wages",,sales,,50000,"Less than 15 minutes",0,0,0,1,No,"Full-Stack Web Developer","work for a multinational corporation",120000,"in an office with other developers",Yes,workshops,"Treehouse, Udemy, freeCodeCamp, EdX, Lynda.com, Mozilla Developer Network (MDN), Egghead.io, W3Schools, Codecademy, CSS Tricks",25,16,Yes,"Flatiron School",No,No,Yes,8000,"Code Newbie","Within the next 6 months","LevelUpTuts, Google Developers","2017-03-09 15:35:40","2017-03-09 15:36:45",71029cc7e0
64552be4f3febef7a20d5087850afcff,42,male,,"United States of America","United States of America","less than 100,000",0,English,"professional degree (MBA, MD, JD, etc.)","Mechanical Engineering","married or domestic partnership",1,1,4,0,1,0,,1,100000,"Self-employed business owner",,,"MANUFACTURING, ROBOTICS",90000,"I work from home",0,0,0,1,Yes,,,,,,"Meetup.com events, hackathons","Stack Overflow, Mozilla Developer Network (MDN)",5,36,No,,,,,100,"The Changelog, Software Engineering Daily, JavaScript Jabber",,,"2017-03-09 15:36:19","2017-03-09 15:38:01",1f87bda3c5
